menu_provider_key,menu_provider_label,provider_key,fornitore,commodity,tipo_prezzo,nome_offerta,codice_offerta,data_inizio,data_fine,prezzo_calcolo,quota_fissa_calcolo,azione,motivi,url_offerta,fonte,score
"iren","Iren Luce e Gas","iren","Iren Luce e Gas","luce","variabile","SEV TUTELA LIBERA LUCE","001060ESVFL21XX000SEDOSTLL260710","12/06/2026_09:55:00","10/07/2026_23:59:59","0","69.72","richiede_indice_pun_psv","serve formula indice + spread e PUN/PSV valorizzati","https://www.seviren.it/tutela-libera-luce/","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","86.930"
"magis","Magis Energia","magis","Magis Energia","gas","variabile","MIA GAS","000592GSVML02XXDBX0426XOFFERTMIA","21/04/2026_00:00:00","20/07/2026_23:59:00","0.055","120","richiede_indice_pun_psv","serve formula indice + spread e PUN/PSV valorizzati","https://www.magisenergia.it/it/casa/gas/mia-gas","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","85.874"
"magis","Magis Energia","magis","Magis Energia","gas","fisso","MIA GAS FIX SMART","000592GSFML02XXDBX0626XMIAFIXSMA","17/06/2026_00:00:00","30/06/2026_23:59:00","0.493","120","pronta_fisso","prezzo fisso domestico leggibile","https://www.magisenergia.it/it/altre-offerte-magis-energia/mia-gas-fix-smart","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","105.831"
"magis","Magis Energia","magis","Magis Energia","gas","fisso","MIA GAS FIX WEB","000592GSFML02XXDXX0626XMIAFIXWEB","17/06/2026_00:00:00","30/06/2026_23:59:00","0.463","96","pronta_fisso","prezzo fisso domestico leggibile","https://www.magisenergia.it/it/casa/gas/mia-gas-fix","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","105.858"
"magis","Magis Energia","magis","Magis Energia","gas","variabile","MIA GAS PLUS","000592GSVML01XXDAX0426XMIAVARPLU","21/04/2026_00:00:00","20/07/2026_23:59:00","0.16","159","richiede_indice_pun_psv","serve formula indice + spread e PUN/PSV valorizzati","https://www.magisenergia.it/it/altre-offerte-magis-energia/mia-gas-plus","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","85.825"
"magis","Magis Energia","magis","Magis Energia","gas","variabile","MIA GAS PRO","000592GSVML02XXDMX0426XMIAVARPRO","21/04/2026_00:00:00","20/07/2026_23:59:00","0.08","120","richiede_indice_pun_psv","serve formula indice + spread e PUN/PSV valorizzati","https://www.magisenergia.it/it/altre-offerte-magis-energia/mia-gas-pro","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","85.872"
"magis","Magis Energia","magis","Magis Energia","gas","variabile","PROXIMA SMALL GAS","000592GSVML01XXBMX0426XPROXIMASM","21/04/2026_00:00:00","20/07/2026_23:59:00","0.08","160","scartata","non utilizzabile direttamente; fuori perimetro domestico: business","https://www.magisenergia.it/it/business/offerte-gas-business/proxima-small-gas","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","5.832"
"magis","Magis Energia","magis","Magis Energia","luce","variabile","MIA LUCE","000592ESVFL02XXDBX0426XOFFERTMIA","21/04/2026_00:00:00","20/07/2026_23:59:00","0","120","richiede_indice_pun_psv","serve formula indice + spread e PUN/PSV valorizzati","https://www.magisenergia.it/it/casa/luce/mia-luce","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","86.880"
"magis","Magis Energia","magis","Magis Energia","luce","fisso","MIA LUCE FIX PLUS","000592ESFML02XXDAX0626XMIAFIXPLU","17/06/2026_00:00:00","30/06/2026_23:59:00","0.1402","150","pronta_fisso","prezzo fisso domestico leggibile","https://www.magisenergia.it/it/altre-offerte-magis-energia/mia-luce-fix-plus","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","106.836"
"magis","Magis Energia","magis","Magis Energia","luce","fisso","MIA LUCE FIX PRO","000592ESFML02XXDMX0626XMIAFIXPRO","17/06/2026_00:00:00","30/06/2026_23:59:00","0.1402","120","pronta_fisso","prezzo fisso domestico leggibile","https://www.magisenergia.it/it/altre-offerte-magis-energia/mia-luce-fix-pro","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","106.866"
"magis","Magis Energia","magis","Magis Energia","luce","fisso","MIA LUCE FIX SMART","000592ESFML02XXDBX0626XMIAFIXSMA","17/06/2026_00:00:00","30/06/2026_23:59:00","0.1243","120","pronta_fisso","prezzo fisso domestico leggibile","https://www.magisenergia.it/it/altre-offerte-magis-energia/mia-luce-fix-smart","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","106.868"
"magis","Magis Energia","magis","Magis Energia","luce","fisso","MIA LUCE FIX WEB","000592ESFML02XXDXX0626XMIAFIXWEB","17/06/2026_00:00:00","30/06/2026_23:59:00","0.0985","96","pronta_fisso","prezzo fisso domestico leggibile","https://www.magisenergia.it/it/casa/luce/mia-luce-fix","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","106.894"
"magis","Magis Energia","magis","Magis Energia","luce","variabile","MIA LUCE PLUS","000592ESVFL01XXDAX0426XMIAVARPLU","21/04/2026_00:00:00","20/07/2026_23:59:00","0.033","159","richiede_indice_pun_psv","serve formula indice + spread e PUN/PSV valorizzati","https://www.magisenergia.it/it/altre-offerte-magis-energia/mia-luce-plus","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","86.838"
"magis","Magis Energia","magis","Magis Energia","luce","variabile","MIA LUCE PRO","000592ESVFL02XXDMX0426XMIAVARPRO","21/04/2026_00:00:00","20/07/2026_23:59:00","0.0165","120","richiede_indice_pun_psv","serve formula indice + spread e PUN/PSV valorizzati","https://www.magisenergia.it/it/altre-offerte-magis-energia/mia-luce-pro","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","86.878"
"magis","Magis Energia","magis","Magis Energia","luce","fisso","PROXIMA FIX LUCE","000592ESFFL02XXBMX0626XPROXIFIXB","17/06/2026_00:00:00","30/06/2026_23:59:00","","180","scartata","non utilizzabile direttamente","https://www.magisenergia.it/it/altre-offerte-magis-energia/proxima-fix-luce","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","6.820"
"magis","Magis Energia","magis","Magis Energia","luce","fisso","PROXIMA FIX PLUS LUCE","000592ESFFL02XXBAX0626XPROXIFIXP","17/06/2026_00:00:00","30/06/2026_23:59:00","","180","scartata","non utilizzabile direttamente","https://www.magisenergia.it/it/altre-offerte-magis-energia/proxima-fix-plus-luce","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","6.820"
"magis","Magis Energia","magis","Magis Energia","luce","fisso","PROXIMA FIX SMART LUCE","000592ESFFL02XXBBX0626XPRXFIXSMA","17/06/2026_00:00:00","30/06/2026_23:59:00","","140","scartata","non utilizzabile direttamente","https://www.magisenergia.it/it/altre-offerte-magis-energia/proxima-fix-smart-luce","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","6.860"
"magis","Magis Energia","magis","Magis Energia","luce","variabile","PROXIMA SMALL LUCE","000592ESVFL01XXBMX0426XPROXISMBT","21/04/2026_00:00:00","20/07/2026_23:59:00","","160","scartata","non utilizzabile direttamente; fuori perimetro domestico: business","https://www.magisenergia.it/it/business/offerte-luce-business/proxima-small-luce","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","6.840"
"nen","neN","nen","neN","gas","fisso","Due Gas","029748GSFML01XX260617GDDUE000000","22/06/2026_13:30:00","25/06/2026_23:59:59","0.46","108","pronta_fisso","prezzo fisso domestico leggibile","https://nen.it/attiva-nen","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","105.846"
"nen","neN","nen","neN","gas","fisso","NeN Gas","029748GSFML01XX260617GPDUE000000","22/06/2026_13:30:00","25/06/2026_23:59:59","0.49","180","scartata","non utilizzabile direttamente","https://nen.it/partite-iva/attiva-nen","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","5.771"
"nen","neN","nen","neN","gas","variabile","Surf Gas","029748GSVML01XX260617GDSURF00000","22/06/2026_13:30:00","25/06/2026_23:59:59","0","120","richiede_indice_pun_psv","serve formula indice + spread e PUN/PSV valorizzati","https://nen.it/attiva-nen","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","85.880"
"nen","neN","nen","neN","luce","fisso","Due Luce","029748ESFML01XX260617LDDUE000000","22/06/2026_13:30:00","25/06/2026_23:59:59","0.129","96","pronta_fisso","prezzo fisso domestico leggibile","https://nen.it/attiva-nen","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","106.891"
"nen","neN","nen","neN","luce","fisso","NeN Dieci Luce","029748ESFML01XX260617LD10X000000","22/06/2026_13:30:00","25/06/2026_23:59:59","0.119","72","pronta_fisso","prezzo fisso domestico leggibile","https://nen.it/attiva-nen","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","106.916"
"nen","neN","nen","neN","luce","fisso","NeN Luce","029748ESFML01XX260617LPDUE000000","22/06/2026_13:30:00","25/06/2026_23:59:59","0.129","180","scartata","non utilizzabile direttamente","https://nen.it/partite-iva/attiva-nen","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","6.807"
"nen","neN","nen","neN","luce","variabile","Surf Luce","029748ESVML01XX260617LDSURF00000","22/06/2026_13:30:00","25/06/2026_23:59:59","0","120","richiede_indice_pun_psv","serve formula indice + spread e PUN/PSV valorizzati","https://nen.it/attiva-nen","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","86.880"
"nova","Nova Aeg","tuasrl","Tuasrl","gas","variabile","BUSINESS GAS - PSV A","035698GSVML06XX0626FUTURNOGBPSVA","31/05/2026_16:24:54","30/09/2026_23:59:59","0.16","192","scartata","non utilizzabile direttamente; fuori perimetro domestico: business","https://tuasrl.com/offerte-cobranding/offerte-futurnova/offerta-business-gas-psv-a/","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","5.792"
"nova","Nova Aeg","nova","Nova Aeg","gas","variabile","DINAMICAGAS","100702A","21/02/2019_00:00:00","31/12/2050_00:00:00","0.3406","","scartata","non utilizzabile direttamente","https://www.novaaeg.it/casa","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","5.966"
"nova","Nova Aeg","orbytaenergy","Orbytaenergy","gas","variabile","DOM_NOVA_GAS","044010GSVML04XXGASNOVADOMESTICIX","30/04/2026_00:00:00","31/12/2026_23:59:59","0.12","126","richiede_indice_pun_psv","serve formula indice + spread e PUN/PSV valorizzati","https://www.orbytaenergy.it","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","85.862"
"nova","Nova Aeg","orbytaenergy","Orbytaenergy","gas","variabile","DOM_SUPERNOVA_GAS","044010GSVML04XXSUPERNOVADOMESTIC","30/04/2026_00:00:00","31/12/2026_23:59:59","0.12","96","richiede_indice_pun_psv","serve formula indice + spread e PUN/PSV valorizzati","https://www.orbytaenergy.it","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","85.892"
"nova","Nova Aeg","tuasrl","Tuasrl","gas","variabile","FAMILY GAS - PSV A","035698GSVML06XX0626FUTURNOGDPSVA","31/05/2026_16:24:54","30/09/2026_23:59:59","0.16","192","richiede_indice_pun_psv","serve formula indice + spread e PUN/PSV valorizzati","https://tuasrl.com/offerte-cobranding/offerte-futurnova/offerta-family-gas-psv-a/","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","85.792"
"nova","Nova Aeg","asectrade","Asectrade","gas","variabile","NOVA GAS","000328GSVML01XX00000000000OP1960","10/08/2025_00:00:00","31/12/2026_23:59:59","0.149","180","scartata","non utilizzabile direttamente","https://www.asectrade.it","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","5.805"
"nova","Nova Aeg","innovapower","Innovapower","gas","variabile","PSVDA+Spread_GAS_DO","037087GSVML01XXXXXXXX26XPSVDAXDO","01/04/2026_00:00:00","30/09/2026_23:59:59","0.175","275.52","richiede_indice_pun_psv","serve formula indice + spread e PUN/PSV valorizzati","https://www.innovapower.it","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","85.707"
"nova","Nova Aeg","innovapower","Innovapower","gas","variabile","PSVDA+Spread_Pun _Dinamic_Plus_GAS_DO","037087GSVML01XXXXXEPL26XPSVDAXDO","22/04/2026_00:00:00","30/09/2026_23:59:59","0.175","275.52","richiede_indice_pun_psv","serve formula indice + spread e PUN/PSV valorizzati","https://innovapower.it/offerte-innova/","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","85.707"
"nova","Nova Aeg","orbytaenergy","Orbytaenergy","luce","variabile","BUS_ECONOVA_EE","044010ESVFL05XXBUSINESSECONOVAEE","15/05/2026_00:00:00","31/12/2026_23:59:59","","216","scartata","non utilizzabile direttamente; fuori perimetro domestico: business","https://www.orbytaenergy.it","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","6.784"
"nova","Nova Aeg","tuasrl","Tuasrl","luce","variabile","BUSINESS LUCE - PUN A","035698ESVFL06XX0626FUTURNOEBPUNA","31/05/2026_16:24:53","30/09/2026_23:59:59","0.0176","192","scartata","non utilizzabile direttamente; fuori perimetro domestico: business","https://tuasrl.com/offerte-cobranding/offerte-futurnova/offerta-business-luce-pun-a/","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","6.806"
"nova","Nova Aeg","giro","Giro","luce","variabile","COLLETTA DI BRONDELLO MAR26 con100% RINNOVABILE","014821ESVFL02XX0000000000004459B","11/05/2026_00:00:00","01/02/2027_00:00:00","0.009999","142.8","richiede_indice_pun_psv","serve formula indice + spread e PUN/PSV valorizzati","https://giro.eviso.it/","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","86.856"
"nova","Nova Aeg","orbytaenergy","Orbytaenergy","luce","variabile","DOM_ECONOVA_EE","044010ESVFL04XXEEDOMESTICECONOVA","30/04/2026_00:00:00","31/12/2026_23:59:59","0.077","180","richiede_indice_pun_psv","serve formula indice + spread e PUN/PSV valorizzati","https://www.orbytaenergy.it","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","86.812"
"nova","Nova Aeg","orbytaenergy","Orbytaenergy","luce","variabile","DOM_NOVA_RID_EE","044010ESVFL04XXDOMEST2026NOVARID","30/04/2026_00:00:00","31/12/2026_23:59:59","0.0242","126","richiede_indice_pun_psv","serve formula indice + spread e PUN/PSV valorizzati","https://www.orbytaenergy.it","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","86.872"
"nova","Nova Aeg","orbytaenergy","Orbytaenergy","luce","variabile","DOM_SUPERNOVA_EE","044010ESVFL04XXLUCEDOMESUPERNOVA","30/04/2026_00:00:00","31/12/2026_23:59:59","0.0242","96","richiede_indice_pun_psv","serve formula indice + spread e PUN/PSV valorizzati","https://www.orbytaenergy.it","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","86.902"
"nova","Nova Aeg","eviso","Eviso","luce","variabile","eVISOME SMART MAG26 con100% RINNOVABILE","014821ESVFL01XX0000000000004886B","29/05/2026_00:00:00","01/02/2027_00:00:00","0.029997","102","richiede_indice_pun_psv","serve formula indice + spread e PUN/PSV valorizzati","https://eviso.it/servizi/per-la-casa/fornitura-luce-gas-per-la-casa/","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","86.895"
"nova","Nova Aeg","tuasrl","Tuasrl","luce","variabile","FAMILY LUCE - PUN A","035698ESVFL06XX0626FUTURNOEDPUNA","31/05/2026_16:24:53","30/09/2026_23:59:59","0.0176","192","richiede_indice_pun_psv","serve formula indice + spread e PUN/PSV valorizzati","https://tuasrl.com/offerte-cobranding/offerte-futurnova/offerta-family-luce-pun-a/","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","86.806"
"nova","Nova Aeg","giro","Giro","luce","variabile","GIRO DI VISO MAR26 con100% RINNOVABILE","014821ESVFL02XX0000000000004460B","11/05/2026_00:00:00","01/02/2027_00:00:00","0.04499","70.8","richiede_indice_pun_psv","serve formula indice + spread e PUN/PSV valorizzati","https://giro.eviso.it/","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","86.925"
"nova","Nova Aeg","asectrade","Asectrade","luce","variabile","NOVA LUCE - MONORARIO","000328ESVML01XX00000000000OP1999","01/09/2025_00:00:00","31/08/2026_23:59:59","","240","scartata","non utilizzabile direttamente","https://www.asectrade.it","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","6.760"
"nova","Nova Aeg","asectrade","Asectrade","luce","variabile","NOVA LUCE - TRIORARIO","000328ESVML01XX00000000000OP1998","01/09/2025_00:00:00","31/08/2026_23:59:59","","240","scartata","non utilizzabile direttamente","https://www.asectrade.it","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","6.760"
"nova","Nova Aeg","eviso","Eviso","luce","variabile","SALUZZO IN ROSA LUCE PV APR26 con100% RINNOVABILE","014821ESVFL01XX0000000000004611B","11/05/2026_00:00:00","31/07/2026_00:00:00","0.029898","130.8","richiede_indice_pun_psv","serve formula indice + spread e PUN/PSV valorizzati","https://eviso.it/servizi/per-la-casa/fornitura-luce-gas-per-la-casa/","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","86.866"
"octopus","Octopus Energy","octopus","Octopus Energy","gas","fisso","Octopus Fissa 12M Gas","000129GSFML69XXXXXXXXOCTOFIXGv69","25/06/2026_00:00:00","30/06/2026_23:59:59","0.39","84","pronta_fisso","prezzo fisso domestico leggibile","https://octopusenergy.it/le-nostre-tariffe","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","105.877"
"octopus","Octopus Energy","octopus","Octopus Energy","gas","variabile","Octopus Flex Gas","000129GSVML19XXXXXXXOCTOFLEXGv19","12/05/2026_00:00:00","31/08/2026_23:59:59","0.06","84","richiede_indice_pun_psv","serve formula indice + spread e PUN/PSV valorizzati","https://octopusenergy.it/faq/condizioni-economiche","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","85.910"
"octopus","Octopus Energy","octopus","Octopus Energy","gas","variabile","Octopus Flex Gas","000129GSVML20XXXXXXXOCTOFLEXGv20","11/06/2026_00:00:00","30/09/2026_23:59:59","0.06","84","richiede_indice_pun_psv","serve formula indice + spread e PUN/PSV valorizzati","https://octopusenergy.it/faq/condizioni-economiche","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","85.910"
"octopus","Octopus Energy","octopus","Octopus Energy","luce","fisso","Octopus Fissa 12M","000129ESFML49XXXXXXXXOCTOFIXv149","25/06/2026_00:00:00","30/06/2026_23:59:59","0.1089","72","pronta_fisso","prezzo fisso domestico leggibile","https://octopusenergy.it/le-nostre-tariffe","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","106.917"
"octopus","Octopus Energy","octopus","Octopus Energy","luce","variabile","Octopus Flex","000129ESVFL97XXXXXXXXOCTOFLEXv97","12/05/2026_00:00:00","31/08/2026_23:59:59","0.0088","72","richiede_indice_pun_psv","serve formula indice + spread e PUN/PSV valorizzati","https://octopusenergy.it/faq/condizioni-economiche","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","86.927"
"octopus","Octopus Energy","octopus","Octopus Energy","luce","variabile","Octopus Flex","000129ESVFL98XXXXXXXXOCTOFLEXv98","11/06/2026_00:00:00","30/09/2026_23:59:59","0.0088","72","richiede_indice_pun_psv","serve formula indice + spread e PUN/PSV valorizzati","https://octopusenergy.it/faq/condizioni-economiche","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","86.927"
"octopus","Octopus Energy","octopus","Octopus Energy","luce","variabile","Octopus Flex Mono","000129ESVML84XXXXXOCTOFLEXMONv84","11/06/2026_00:00:00","09/07/2026_23:59:59","0.0088","72","richiede_indice_pun_psv","serve formula indice + spread e PUN/PSV valorizzati","https://octopusenergy.it/faq/condizioni-economiche","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","86.927"
